D_3_adj.ChiSq.pval	D_3_logFC	D_5_adj.ChiSq.pval	D_5_logFC	D_7_adj.ChiSq.pval	D_7_logFC	D_9_adj.ChiSq.pval	D_9_logFC	D_11_adj.ChiSq.pval	D_11_logFC	D_13_adj.ChiSq.pval	D_13_logFC	magloading	method	gene	D_3_logFC_NSAF	D_5_logFC_NSAF	D_7_logFC_NSAF	D_9_logFC_NSAF	D_11_logFC_NSAF	D_13_logFC_NSAF	type
0.979445546193914	-0.251972454610812	0.993128434204002	-0.005004153648132	0.949671592008509	0.148858321889401	0.979180442953242	0.211424430635895	0.998682844793179	0.0420125253781389	0.958428402785477	0.350458886208185	NA	clustering	UAP1	-0.232899674567719	0.0338858682743055	0.169977303483802	0.21193355726502	0.0598200210930946	0.324453354107439	protein
0.979445546193914	-0.135020638200466	5.22809604016026e-07	-1.29351638701522	0.949671592008509	-0.888616383529262	0.797033991259199	-0.982748117053094	0.998682844793179	-0.532896310679094	0.743008368189149	-1.09870439697529	0.119562621737245	PropTestASCAclustering	POSTN	-0.107899844850001	-1.27970681400606	-0.917242088365033	-1.05973043096424	-0.549303314187907	-1.21663707595843	protein
0.979445546193914	-0.0546387308747853	0.967036679485888	0.0378590707658928	0.949671592008509	0.408699156876487	0.979180442953242	-0.128113758576	0.998682844793179	-0.0589651223466818	0.958428402785477	0.0812046930396493	NA	clustering	MIEAP	0.649830428832127	0.0950008916712628	0.35545183112647	-0.143580948108675	-0.0414786338702369	-0.0617966770140681	protein
0.979445546193914	0.39023399794482	0.967036679485888	0.134720610018482	0.949671592008509	0.360127364754138	0.979180442953242	0.0496733606392823	0.998682844793179	-0.230650581653432	0.958428402785477	-0.228472271945615	NA	clustering	RS13	1.65807769295259	-9.03354826828284	0	-0.218393944181178	-0.121282442637802	-0.0791092216041358	protein
0.979445546193914	0.216307065945012	0.967036679485888	0.0929004343238553	0.949671592008509	0.066396161697428	0.979180442953242	0.0933947380686	0.998682844793179	-0.0266291402269925	0.978007666549162	-0.0207018849740122	NA	clustering	MTHSD	0.25163469610339	0.136130695986829	0.0805512782160083	0.082881277518795	-0.00881422787278119	-0.0585002167341422	protein
0.0142777688012179	-1.14062747877026	0.600071686387495	-2.32471100861881	0.949671592008509	-0.773139166109326	0.979180442953242	-0.365364138639561	0.998682844793179	-0.00238159398031423	0.958428402785477	0.223223697912077	NA	PropTest	CHIA	-1.16396116038836	-7.48346110472283	0	0	0	0	protein
0.000938919233979696	-1.55746049171072	0.967036679485888	-0.739748507897659	0.949671592008509	0.226860833890674	0.979180442953242	-0.480841356059497	0.998682844793179	-1.32430968886768	0.958428402785477	-0.683666897696442	NA	PropTest	FBP3	-2.31356011411696	-1.36198977689718	0.845499277569151	0.0734356754156499	-1.48194905519872	2.45312244659581	protein
0.946801109719341	1.32930499930249	0.967036679485888	-0.602244984147724	0.949671592008509	0.516367451085659	0.979180442953242	0.687103281254574	0.998682844793179	1.07562091802096	0.958428402785477	1.00083127657563	0.0291772964443488	ASCA	C1QL4.2.13.m.10914	0.482372176775114	0.612391222680108	8.50070845645481	-0.180662528620862	1.49071710274382	1.07305830441172	protein
0.979445546193914	0.0491970801097539	0.967036679485888	-0.306789100621553	0.00310093494677622	-0.914001701949176	0.152989565079701	-0.745506847472219	0.998682844793179	-0.417419093259158	0.958428402785477	-0.36173880280908	NA	PropTest	VWDE.6.10.m.29014	0.078104420199967	-0.27064612142248	-0.911683778534137	-0.774727028238085	-0.41907734191087	-0.416151924318811	protein
5.30169894277229e-05	-2.35679527956608	0.967036679485888	-0.758364186065006	0.949671592008509	-0.773139166109326	0.979180442953242	-0.419811922661938	0.998682844793179	0.775225984683237	0.958428402785477	1.44561611924853	NA	PropTest	CRB	-3.64056308951901	0	0	0	-0.950841637549149	3.27060369148262	protein
0.979445546193914	-0.322771697277204	0.9874483023198	0.0192433925985465	0.949671592008509	-0.18817666538817	0.979180442953242	0.0496733606392823	0.998682844793179	-0.00238159398031446	0.059274789634321	-2.23620792072522	NA	PropTest	IF44L	-0.335019362515892	-0.278600261774786	-0.75209681765707	-0.440586987613532	-0.155878792428064	-2.72667990509684	protein
0.979445546193914	-0.391375511276228	0.967036679485888	0.321133734249364	0.949671592008509	0.174393413996539	0.979180442953242	0.149209034190196	0.998682844793179	0.220010827356133	0.958428402785477	0.375226791357127	NA	clustering	PACRG	-0.390729346480239	0.37452395241815	0.190722184972332	0.14782427681945	0.250507075256866	0.381276811389895	protein
0.992886986075984	-0.00327033978438251	0.967036679485888	-0.0680962729812054	0.949671592008509	-0.0950672609966885	0.979180442953242	-0.139360463750735	0.998682844793179	-0.162846266173561	0.958428402785477	-0.287738221365303	0.0250386169685736	ASCA	BT3L4	0.0240180728954282	-0.0303964917803405	-0.088674182316697	-0.15412251578346	-0.151692099625426	-0.333759719723135	protein
0.618382155144679	1.37112517499712	0.967036679485888	-0.602244984147724	0.949671592008509	-0.151650789363056	0.979180442953242	1.04967336063928	0.998682844793179	1.06800773391108	0.958428402785477	1.48625810374587	0.0301441121355151	ASCA	C1QL4.3.7.m.5968	1.58072167589797	-1.19632131123586	-1.20542392525531	2.0114722343217	1.20513029096763	8.85536529520963	protein
0.979445546193914	-0.291839837725313	0.967036679485888	0.43428089187739	0.949671592008509	0.589430913275382	6.79332771654739e-06	-2.23326060263222	0.998682844793179	0.158083078212932	0.958428402785477	-0.477216020229015	0.0559965538687637	PropTestASCAclustering	CALM	-8.47333234562198	1.77140641771617	8.66366305601921	-2.37198860785554	0.298186241759197	-1.71425581413611	protein
0.979445546193914	-0.229104082377351	0.967036679485888	0.31914518115591	0.949671592008509	0.293975029749211	0.979180442953242	0.39071027847435	0.998682844793179	0.338655323854752	0.958428402785477	0.40182100136884	0.0354593770672831	ASCA	CALU	-0.211066702612469	0.524518716440819	0.131318915137983	0.259381155911319	0.553157026013145	0.468952516825584	protein
0.0206792614708957	-2.82527203780639	0.967036679485888	-1.67263431203912	0.949671592008509	-0.358101666830482	0.979180442953242	0.0496733606392824	0.998682844793179	-0.00238159398031423	0.958428402785477	-0.361738802809079	NA	PropTest	CRNS1	-4.13178954050576	-4.84589144067803	0	0	0	0	protein
0.419063894107254	1.04919708010975	0.967036679485888	0.482643913438789	0.949671592008509	0.196487184847155	0.979180442953242	0.231876691860031	0.998682844793179	-0.364951673365022	0.987561306071855	-0.00810184819437776	0.0294979141299655	ASCA	CATA.1.3.m.11120	0.937614017399309	0.403199876527832	-0.516691855438035	0.25656636323897	0.0134102167054504	9.17232374088568	protein
0.107669873184523	1.07667781653186	0.967036679485888	0.487392228336952	0.949671592008509	0.268083496617186	0.979180442953242	0.0297738032015777	0.998682844793179	-0.353853964481692	0.958428402785477	-0.240432506586946	0.0287084614138212	ASCA	CATA.3.3.m.21642	7.03264638032572	-0.41777884277409	-0.442718543720764	0.296205249271996	-3.71886622141344	-2.10190306733945	protein
0.246288056834994	0.673048594224505	0.967036679485888	-0.525429387096893	0.143810252396768	-0.833010622086725	0.143411658454014	0.735037758318276	0.998682844793179	0.126516139201944	0.958428402785477	0.269873791210898	NA	clustering	CALL	0.719604054028149	-0.495237912522674	-0.834974119015789	0.74228699918748	0.147403386831414	0.234286984637976	protein
0.979445546193914	0.324831522723181	0.967036679485888	0.260251492102341	0.949671592008509	0.173089577449693	0.979180442953242	0.246710207698837	0.998682844793179	0.0125687474856573	0.958428402785477	0.150909493096187	0.0386695870484815	ASCA	CNDP2	0.159087956216187	1.2940111637279	0.403912548974262	0.259133656950379	0.0307673902140726	-0.01861245117684	protein
0.000312008930065447	2.02118270394016	0.987003405484878	-0.00966929931669291	0.949671592008509	-0.0518551941753893	0.984065020743301	0.00527924128082891	0.998682844793179	-0.11785881140025	0.978007666549162	0.0133006285378459	NA	PropTest	CO6A3.2.5.m.39533	5.91800451859787	0	-3.67587237353611	-0.502248816140354	0.181901947477386	3.64304805425276	protein
7.42095637985943e-08	2.65585465193023	0.967036679485888	0.422522921001217	0.949671592008509	-0.208640767947886	0.979180442953242	0.156588564555794	0.998682844793179	-0.546205399907985	0.958428402785477	-0.0697827876727759	NA	PropTest	CO6A3.3.5.m.39796	0	0	0	0	-4.99349322105842	0	protein
0.979445546193914	-0.27837757791875	0.967036679485888	0.373507469605598	0.949671592008509	0.226860833890674	0.979180442953242	0.284138614276305	0.998682844793179	0.223894261843362	0.958428402785477	0.118887038097341	0.0254268682704427	ASCA	PDLI7	-4.92903347864586	-0.660181415358715	6.24311684590424	8.50460847582041	0.281079575013414	8.38265644632393	protein
5.38037737658048e-06	-2.20953718829041	0.967036679485888	-1.03520439142383	0.949671592008509	-1.58049408816693	0.979180442953242	0.535100187809524	0.998682844793179	0.675690311132323	0.978007666549162	-0.0398107079217165	NA	PropTest	TITIN.m.27774	-7.04336637963614	0	0	1.50054713742068	-2.93121027480393	-1.77778790427355	protein
0.979445546193914	-0.0736596676757797	0.967036679485888	0.296992038917359	0.949671592008509	0.513741981678836	0.979180442953242	0.208371106658341	0.998682844793179	-0.905084392625399	0.958428402785477	0.223223697912077	NA	clustering	COX5B	-0.0494931784896426	0.345954184745842	0.546688867249286	0.208594494700096	-0.951424047007988	0.204887234795948	protein
0.979445546193914	-0.481317636589027	0.967036679485888	-0.0717302674489444	0.949671592008509	0.141971936304161	0.979180442953242	0.617957120213808	0.998682844793179	-0.767916340343291	0.999087702201721	0.00083127657562887	NA	clustering	H2A	-0.59936088127528	-0.104189883603064	0.248248349942407	0.679014769263872	-0.80725801537969	-0.0571533344844593	protein
0.979445546193914	0.353203266999854	0.967036679485888	0.0599528416165089	0.949671592008509	0.121066169868077	0.979180442953242	0.17895637758425	0.998682844793179	0.0304083411373552	0.958428402785477	-0.262203129258165	NA	clustering	RSSA	0.48465291880717	0.179613605328673	1.27471363836704	-10.0986262824857	-0.159729019815897	0	protein
0.979445546193914	-0.0454397940283213	0.967036679485888	0.0506563452300073	0.949671592008509	0.293975029749211	0.979180442953242	0.170979656861416	0.998682844793179	0.0449241207980418	0.958428402785477	0.173298472580394	0.0332253566420705	ASCA	SCP	-0.0195384586950027	0.0960579966771338	0.320416829609389	0.166504619376274	0.0659946802012028	0.139269017661964	protein
0.979445546193914	-0.114301652173125	0.967036679485888	0.250197827438418	0.949671592008509	0.61765078692284	0.979180442953242	0.345129244165454	0.998682844793179	0.289799157512996	0.978007666549162	-0.0247038155315087	0.0645369009302841	ASCA	FABP1.1.1.m.5763	-0.0911522514153997	0.299406785553215	0.654743333907038	0.348774858991137	0.318983116679281	-0.0643398941628082	protein
0.979445546193914	-0.120727921332559	0.968445154782474	-0.0458516356233392	0.949671592008509	-0.666223962192814	0.979180442953242	-0.535289140081874	0.998682844793179	-0.324309688867677	0.0810511318510719	-2.16909372486668	NA	PropTest	TRPT1	6.31092173523034	6.41412707438179	-2.07278686008927	-0.691443220585226	-0.39031610114084	-6.40243227187243	protein
0.98444840755919	-0.0073864482566135	0.967036679485888	0.292261887004962	0.949671592008509	0.119945629974162	0.979180442953242	0.0820948383316606	0.998682844793179	-0.00238159398031446	0.991832948894979	0.0050435278625427	NA	clustering	RAN	0.0200096467001032	0.347001545374675	0.131207204301598	0.0753386449965294	0.0157032751136175	-0.0296319822646893	protein
0.979445546193914	0.026113466996712	0.967036679485888	0.158179582842471	0.958550978126798	0.0373830350269611	0.979180442953242	0.0994263958363817	0.998682844793179	-0.0727709218717116	0.958428402785477	-0.36173880280908	NA	clustering	ODP2	0.0539433889536873	0.203698159308019	0.0539340785858657	0.0882821226934185	-0.0577494346641911	-0.41135031955973	protein
0.979445546193914	-0.327366271354454	0.967036679485888	0.641680598738365	0.949671592008509	0.256608177284726	0.979180442953242	0.376838103892792	0.998682844793179	-0.175218190842529	0.958428402785477	0.0532986964697644	NA	clustering	DLDH	-0.309271169485075	0.696285914021283	0.283295381801403	0.381975380702233	-0.162685102722406	0.0211868324579783	protein
0.0156697300914678	-1.47804992275511	0.967036679485888	0.255014843736194	0.949671592008509	0.162730496470957	0.979180442953242	-0.60240333594041	0.998682844793179	0.0907278104111673	0.958428402785477	-0.522203475002326	NA	PropTest	DYH7.2.3.m.32353	-3.25409333509266	0.323642878573049	0.252974358883725	-0.666199846322413	0.128526741797029	-0.615585220837362	protein
0.0122613163533607	-0.718142163099971	0.967036679485888	-0.335909215223679	0.949671592008509	-0.325680189138105	0.000142895413792934	-2.06580385678065	0.998682844793179	0.860114882269751	0.958428402785477	-0.212875416894597	NA	PropTest	DYH5.1.2.m.56799	0	-0.750177705593057	0	1.60240936918799	3.11326083906042	-3.33471127958565	protein
1.29886593001976e-05	-0.889402375226103	0.967036679485888	-0.269001576032528	0.949671592008509	-0.335559098179393	0.00279334465085504	-1.34887601585099	0.998682844793179	0.689496110657354	0.958428402785477	-0.239748278430469	NA	PropTest	DYH5.2.2.m.61452	-0.90218063346992	-0.259800024833564	-0.327929513843831	-1.42673110446023	0.685775443617803	-0.282466220604883	protein
0.00239288643700569	-1.51268180749836	0.967036679485888	-0.252302513090766	0.949671592008509	-0.440563827022455	0.979180442953242	-1.53528914008187	0.998682844793179	0.675690311132323	0.958428402785477	-0.254823598892568	NA	PropTest	DYH6	-1.70319758847048	-0.236050398498423	-0.622961897251873	-2.4140557401114	1.37431570645925	-1.47855372073634	protein
0.00162990694313556	-1.01273066903345	0.967036679485888	-0.0839196764568584	0.949671592008509	0.069319556904194	0.0998885450070142	-1.5028676623895	0.998682844793179	0.814754348869875	0.958428402785477	-0.213640163819946	NA	PropTest	DYH7.2.2.m.46648	-1.03961737113041	-0.0577822438927611	0.0815234015702972	-1.69933951402714	0.936143696429617	-0.249831943225518	protein
0.979445546193914	0.0491970801097539	0.967036679485888	0.362989597691599	0.949671592008509	0.319970238282155	0.979180442953242	0.362831245898913	0.998682844793179	0.360188485404394	0.958428402785477	0.338700915332013	0.042286339183743	ASCA	GDIR1	0.0794069320415511	0.420316436069883	0.350623208324492	0.371351451531463	0.398490920950007	0.323746159132372	protein
0.400595585580515	1.01267120408464	0.967036679485888	0.549758109297326	0.949671592008509	0.226860833890674	0.979180442953242	-0.213361045194511	0.998682844793179	1.31954650090705	0.958428402785477	0.638261197190921	0.0370621819162627	ASCAclustering	HSPB1	1.11784322498281	0.6310967992737	0.250003398445909	-0.373192403784488	6.75588902600854	6.04910795741234	protein
0.979445546193914	0.0809059398370922	0.967036679485888	0.170344519749203	0.949671592008509	0.101329951806815	0.979180442953242	0.428184983893012	0.998682844793179	0.071618987463463	0.958428402785477	0.161823153247934	0.0266912529678459	ASCA	PPIB.1.1.m.10086	0.111939745848448	0.217094886317518	0.114937605152188	0.435161897643499	0.0903908376992204	0.139851608014244	protein
0.979445546193914	-0.109500665909304	0.974200621254942	0.0278054061019697	0.949671592008509	-0.603214164667014	0.979180442953242	0.232537417789093	0.998682844793179	-0.809736516037918	0.958428402785477	-0.116626304972548	0.0426669180954152	ASCA	H2B7	-0.0872430108232942	0.060728692792182	-0.630293590064957	0.231399255872765	-0.861825856546902	-0.146279585845361	protein
0.979445546193914	0.464234579388598	0.967036679485888	0.0849675748213823	0.949671592008509	0.199380097468567	0.979180442953242	0.531542368396335	0.998682844793179	0.501660911357274	0.958428402785477	-0.0497947964943393	0.0351604374287112	ASCA	EXC4	0.508152255883804	0.127553493820738	0.21816033425613	0.537809768855087	0.53603780325938	-0.091273707361565	protein
4.20364227124027e-05	-1.78730418760737	0.967036679485888	-0.330942962330329	0.949671592008509	-0.528026668272795	0.979180442953242	-1.1982541528043	0.998682844793179	1.07562091802096	0.958428402785477	-0.602746902312874	NA	PropTest	DYH1	-1.94289897665007	-0.345273655313421	-0.745330305583308	-1.5340352546828	1.4269005979025	-0.781577999926988	protein
0.000626665089178124	-1.5357654206114	0.967036679485888	-0.292700613716194	0.983037974432137	-0.0182516639458576	0.979180442953242	-1.12025164080303	0.998682844793179	0.319546500907048	0.958428402785477	-0.661299084667987	NA	PropTest	DYH2.1.1.m.28905	-1.64375399912756	-0.326688951151624	-0.160970857232216	-0.336881429629612	0.43680340306084	-0.0495513857997047	protein
4.27575411226174e-07	-0.858290781100709	0.967036679485888	0.074057828111858	0.964379727665063	-0.021066679552912	0.299425669831228	-0.656595436304007	0.998682844793179	0.516992565113265	0.50688713530372	-0.536068983371393	NA	PropTest	DYHC	-0.846022687379381	0.115087917702346	-0.00631604747005188	-0.677163662065171	0.531135554579819	-0.604269286664917	protein
0.0292349727172184	0.288519897396078	0.967036679485888	0.0795227895659618	0.949671592008509	0.16195357101569	0.0658952685155962	0.30747111810693	0.998682844793179	-0.141493473572288	0.958428402785477	-0.150900608100713	0.0833271831892736	PropTestASCAclustering	EF1A.2.4.m.50858	0.318573940978371	0.123454241191695	0.1833552179192	0.297591301011702	-0.124763561271804	-0.200677088898271	protein
0.0121788674059575	0.529190021229367	0.967036679485888	-0.0658123773542272	0.949671592008509	0.257075446937681	0.209911026175075	0.45156976023006	0.998682844793179	-0.133626127258568	0.963455877066767	0.0196903038269447	NA	PropTest	EF1A.1.3.m.30022	-3.57391979701907	0	0	-3.63656662158724	-3.72301239639237	0	protein
0.218815606576183	0.328173029812569	0.967036679485888	0.0658438054606858	0.949671592008509	-0.0890851029815636	0.0153224636985371	-0.439418231518255	0.998682844793179	-0.216825262201271	0.958428402785477	-0.2035387609523	NA	PropTestclustering	EF2.4.5.m.30186	0.490359256986957	0.212274824121242	0.102685203580555	-0.301199668177109	-0.205894475764268	-0.111655492013233	protein
0.378859623880364	0.301523451897158	0.967036679485888	0.0422996785777361	0.949671592008509	-0.10128131959547	0.143411658454014	-0.37835615885888	0.998682844793179	-0.205115489546293	0.958428402785477	-0.216645654346702	0.0274022330442153	ASCA	EF2.5.5.m.39855	0.209004803880829	-0.174162893713344	-0.396719599646209	-2.19132440027921	0.294988805104809	-0.979797870276238	protein
